Year,Month,Day,Hour,Day_of_Week,Weekend,Public_Holiday,Location,Zone_Type,Road_Type,Population_Density,Distance_to_Factory_km,Construction_Level,Season,Temperature_C,Humidity_Percent,Rainfall_mm,Wind_Speed_kmh,Wind_Direction,Atmospheric_Pressure_hPa,Traffic_Density,Vehicle_Count_Per_Hour,Rush_Hour,Industrial_Level,Green_Cover_Percent,Previous_Day_AQI,AQI_US
2021,3,1,16,Monday,No,No,Padukka,Suburban,Secondary Road,4626,6.07,High,Inter-monsoon,29.3,79.6,157.2,13.3,NW,1013.0,3.41,20030.0,No,5,27,43.5,72.1
2021,3,1,22,Monday,No,No,Moratuwa,Urban,Main Road,6834,5.58,High,Inter-monsoon,32.6,69.8,66.2,20.6,SE,1012.8,3.24,18270.0,No,8,20,85.6,88.7
2021,3,2,8,Tuesday,No,No,Kaduwela,Suburban,Secondary Road,5541,4.07,Medium,Inter-monsoon,30.6,80.2,135.3,7.2,W,1007.7,3.71,21771.0,Yes,5,11,106.5,98.1
2021,3,2,18,Tuesday,No,No,Kaduwela,Suburban,Main Road,5406,6.72,Medium,Inter-monsoon,31.0,80.8,111.8,3.2,SW,1011.3,3.47,21220.0,Yes,5,14,83.3,101.1
2021,3,2,19,Tuesday,No,No,Kolonnawa,Commercial/Industrial,Main Road,9056,1.67,Medium,Inter-monsoon,30.7,84.8,76.6,13.7,NE,1010.0,5.01,29940.0,Yes,9,11,87.8,137.0
2021,3,3,3,Wednesday,No,No,Kesbewa,Suburban,Main Road,5012,5.9,High,Inter-monsoon,29.2,79.6,169.3,9.7,SW,1008.9,0.96,8121.0,No,7,14,46.0,39.5
2021,3,4,15,Thursday,No,No,Madiwela,Suburban,Secondary Road,5468,4.77,Medium,Inter-monsoon,29.9,74.6,78.4,11.4,W,1008.5,2.24,14834.0,No,5,12,80.0,75.2
2021,3,4,16,Thursday,No,No,Avissawella,Suburban,Secondary Road,4007,3.41,High,Inter-monsoon,31.2,95.4,46.6,17.4,N,1002.0,3.46,19778.0,No,5,24,59.9,72.1
2021,3,5,20,Friday,No,Yes,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,5740,5.22,Low,Inter-monsoon,30.2,82.2,91.2,8.4,N,1006.7,2.39,13167.0,No,6,19,68.6,75.4
2021,3,6,8,Saturday,Yes,Yes,Mulleriyawa,Suburban,Secondary Road,5229,5.51,Medium,Inter-monsoon,33.0,87.2,44.6,13.7,E,1010.8,3.06,18473.0,Yes,7,24,74.6,100.2
2021,3,6,13,Saturday,Yes,No,Mulleriyawa,Suburban,Main Road,5942,3.83,High,Inter-monsoon,30.2,92.7,35.8,10.9,NE,1017.4,1.98,11123.0,No,5,17,87.3,63.4
2021,3,7,0,Sunday,Yes,No,Kotikawatta,Urban,Main Road,4981,3.67,High,Inter-monsoon,31.2,84.6,36.0,13.1,N,1013.7,0.96,8387.0,No,5,12,114.4,42.2
2021,3,7,8,Sunday,Yes,No,Kelaniya,Commercial/Industrial,Highway,7733,4.04,Medium,Inter-monsoon,31.1,90.5,71.0,8.5,SE,1010.5,3.46,21727.0,Yes,7,16,126.1,127.6
2021,3,7,10,Sunday,Yes,No,Kolonnawa,Commercial/Industrial,Highway,6779,2.2,Medium,Inter-monsoon,29.0,77.7,90.8,13.7,SE,1017.4,2.28,14372.0,No,9,15,119.3,90.6
2021,3,7,13,Sunday,Yes,No,Kottawa,Suburban,Secondary Road,5143,6.44,Medium,Inter-monsoon,28.9,77.2,137.0,11.2,NW,1005.8,1.83,12920.0,No,5,23,68.8,59.1
2021,3,8,12,Monday,No,No,Talawatugoda,Suburban,Main Road,5871,5.7,Low,Inter-monsoon,27.9,80.4,182.6,3.5,NW,1014.2,2.93,14721.0,No,3,26,83.3,71.6
2021,3,8,15,Monday,No,No,Nawala,Urban,Secondary Road,7167,6.54,High,Inter-monsoon,31.3,73.6,44.5,11.5,SW,1008.2,2.61,16743.0,No,7,18,40.4,77.9
2021,3,9,0,Tuesday,No,No,Piliyandala,Suburban,Secondary Road,5651,6.88,Medium,Inter-monsoon,31.4,86.2,15.6,10.8,NW,1011.0,1.49,9246.0,No,7,23,47.8,52.7
2021,3,9,18,Tuesday,No,No,Thalawathugoda,Suburban,Main Road,5762,4.55,High,Inter-monsoon,29.9,79.6,28.2,7.2,SE,1010.3,3.72,21924.0,Yes,5,19,46.0,100.4
2021,3,9,21,Tuesday,No,No,Wellampitiya,Commercial/Industrial,Highway,5716,5.46,Medium,Inter-monsoon,32.2,92.3,92.3,19.6,S,1009.9,3.37,19159.0,No,8,6,94.5,111.6
2021,3,10,2,Wednesday,No,No,Godagama,Suburban,Main Road,5588,5.12,Low,Inter-monsoon,28.4,71.6,120.8,7.2,NE,1015.2,0.8,8001.0,No,5,18,69.5,46.5
2021,3,10,2,Wednesday,No,No,Godagama,Suburban,Secondary Road,6143,5.83,High,Inter-monsoon,30.7,83.0,168.0,6.8,S,1008.0,1.12,8069.0,No,6,18,42.7,35.0
2021,3,11,2,Thursday,No,No,Colombo City,Commercial/Industrial,Main Road,7856,1.96,Medium,Inter-monsoon,30.0,79.2,32.7,11.3,NW,1012.4,2.11,10807.0,No,10,7,133.7,112.8
2021,3,11,4,Thursday,No,No,Nawala,Urban,Secondary Road,5692,5.22,Medium,Inter-monsoon,30.7,75.8,61.4,22.0,SE,1011.7,1.42,8361.0,No,6,16,82.7,55.1
2021,3,11,11,Thursday,No,No,Kaduwela,Suburban,Main Road,5770,3.91,High,Inter-monsoon,32.3,75.5,51.2,11.5,W,1015.4,2.08,16079.0,No,5,20,69.3,81.1
2021,3,11,18,Thursday,No,No,Rajagiriya,Urban,Main Road,7489,2.68,Low,Inter-monsoon,30.7,73.3,53.2,13.6,E,1012.3,4.55,25771.0,Yes,5,16,90.3,117.8
2021,3,12,10,Friday,No,No,Thalawathugoda,Suburban,Secondary Road,5672,5.58,Low,Inter-monsoon,28.8,70.5,70.1,15.6,S,1009.2,3.13,15609.0,No,7,16,35.0,71.3
2021,3,12,19,Friday,No,No,Peliyagoda,Commercial/Industrial,Main Road,6380,2.78,Low,Inter-monsoon,32.4,86.6,83.9,4.8,SE,1011.8,4.74,29500.0,Yes,10,10,132.8,163.3
2021,3,13,8,Saturday,Yes,No,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,5048,4.4,High,Inter-monsoon,32.2,78.3,159.2,13.1,E,1010.5,3.23,18546.0,Yes,6,11,120.8,94.8
2021,3,13,11,Saturday,Yes,No,Mahara,Urban,Secondary Road,5075,1.9,High,Inter-monsoon,30.5,79.4,40.7,9.1,SE,1011.3,2.6,12354.0,No,6,12,91.9,87.2
2021,3,13,18,Saturday,Yes,No,Peliyagoda,Commercial/Industrial,Main Road,8496,0.85,Low,Inter-monsoon,29.8,82.8,45.9,11.1,SE,1016.7,4.49,23336.0,Yes,9,20,114.1,148.1
2021,3,14,2,Sunday,Yes,No,Koswatta,Suburban,Main Road,5859,5.54,High,Inter-monsoon,30.0,75.1,71.0,13.0,S,1004.5,0.76,5734.0,No,6,17,61.2,49.5
2021,3,14,5,Sunday,Yes,No,Avissawella,Suburban,Secondary Road,3635,4.83,High,Inter-monsoon,29.5,82.2,60.6,16.4,NE,1013.9,1.49,7354.0,No,6,24,39.6,35.0
2021,3,14,12,Sunday,Yes,No,Mahara,Urban,Main Road,5540,4.63,Low,Inter-monsoon,31.7,84.9,33.0,12.0,W,1009.4,2.31,11952.0,No,6,18,73.6,83.0
2021,3,14,13,Sunday,Yes,No,Hanwella,Suburban,Secondary Road,4481,8.22,Low,Inter-monsoon,30.3,86.6,37.9,16.1,N,1007.5,1.76,9324.0,No,5,24,79.5,51.2
2021,3,14,22,Sunday,Yes,No,Avissawella,Suburban,Secondary Road,5374,4.86,Medium,Inter-monsoon,29.0,95.6,51.9,8.0,SW,1010.0,2.14,8804.0,No,4,23,60.4,63.8
2021,3,15,3,Monday,No,No,Battaramulla,Urban,Secondary Road,7084,1.78,High,Inter-monsoon,29.1,80.6,57.3,11.5,W,1005.8,1.22,9401.0,No,6,20,112.3,64.9
2021,3,15,5,Monday,No,No,Nawala,Urban,Secondary Road,5378,6.2,Medium,Inter-monsoon,29.0,94.0,103.9,5.6,S,1014.2,2.03,11870.0,No,8,20,72.7,84.7
2021,3,15,22,Monday,No,No,Kelaniya,Commercial/Industrial,Main Road,6941,2.75,Low,Inter-monsoon,30.4,85.0,46.0,7.9,NE,1013.0,3.24,20448.0,No,8,8,132.0,123.4
2021,3,18,3,Thursday,No,No,Kottawa,Suburban,Secondary Road,6690,5.08,Low,Inter-monsoon,30.5,75.9,20.3,9.1,W,1013.4,1.31,7049.0,No,6,19,76.6,60.1
2021,3,18,10,Thursday,No,No,Battaramulla,Urban,Secondary Road,6699,2.91,High,Inter-monsoon,30.5,77.8,126.0,20.6,SE,1014.0,2.72,15630.0,No,7,17,49.5,61.0
2021,3,18,16,Thursday,No,No,Dehiwala-Mount Lavinia,Urban,Main Road,4949,3.29,Low,Inter-monsoon,30.3,84.6,25.0,12.5,E,1014.0,4.26,27045.0,No,7,17,80.5,122.3
2021,3,18,17,Thursday,No,No,Avissawella,Suburban,Secondary Road,3814,5.49,Low,Inter-monsoon,30.5,83.0,112.8,8.6,W,1014.4,3.05,20304.0,Yes,5,27,58.9,89.5
2021,3,18,17,Thursday,No,No,Colombo City,Commercial/Industrial,Main Road,7941,3.47,High,Inter-monsoon,30.7,80.8,69.6,16.0,NW,1016.4,4.87,32353.0,Yes,9,20,118.4,147.0
2021,3,19,4,Friday,No,No,Piliyandala,Suburban,Secondary Road,5087,6.67,Medium,Inter-monsoon,28.5,81.5,99.5,9.9,N,1017.0,1.41,6807.0,No,6,27,112.7,44.6
2021,3,19,16,Friday,No,Yes,Angoda,Suburban,Secondary Road,5501,3.09,Medium,Inter-monsoon,34.0,81.2,34.1,6.6,NW,1010.5,2.77,18288.0,No,6,13,63.0,96.9
2021,3,19,19,Friday,No,No,Mahara,Urban,Main Road,4725,2.53,High,Inter-monsoon,31.7,82.1,132.1,10.3,S,1009.7,4.02,24533.0,Yes,7,20,80.6,106.1
2021,3,20,16,Saturday,Yes,No,Moratuwa,Urban,Main Road,7320,4.11,High,Inter-monsoon,29.4,90.8,125.6,11.1,N,1013.1,3.4,21712.0,No,7,17,72.7,88.0
2021,3,20,18,Saturday,Yes,No,Rajagiriya,Urban,Main Road,6494,5.93,Low,Inter-monsoon,28.7,75.3,105.4,18.7,N,1009.2,3.29,18557.0,Yes,8,23,121.8,110.5
2021,3,21,5,Sunday,Yes,No,Boralesgamuwa,Suburban,Main Road,6333,4.07,High,Inter-monsoon,30.0,79.0,50.3,13.3,SE,1010.8,1.45,10953.0,No,7,27,37.0,44.3
2021,3,23,3,Tuesday,No,No,Hokandara,Suburban,Secondary Road,4839,4.09,High,Inter-monsoon,32.9,94.4,125.3,10.8,E,1007.5,1.73,6711.0,No,8,30,82.2,38.0
2021,3,23,4,Tuesday,No,No,Madiwela,Suburban,Main Road,6437,6.59,Medium,Inter-monsoon,29.0,73.2,61.1,6.3,S,1011.9,1.3,6992.0,No,6,18,58.9,59.9
2021,3,23,10,Tuesday,No,No,Godagama,Suburban,Secondary Road,4958,6.67,Low,Inter-monsoon,30.5,85.2,119.0,13.5,W,1010.1,2.63,13501.0,No,5,19,87.6,57.9
2021,3,23,19,Tuesday,No,No,Padukka,Suburban,Main Road,5315,5.05,High,Inter-monsoon,32.9,97.7,107.3,18.5,N,1016.1,3.43,21434.0,Yes,6,18,79.8,87.3
2021,3,25,2,Thursday,No,No,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,6453,2.42,Medium,Inter-monsoon,27.8,82.6,115.8,4.6,NE,1012.0,1.26,7614.0,No,8,26,67.6,56.1
2021,3,25,3,Thursday,No,Yes,Nawala,Urban,Secondary Road,4620,5.7,Low,Inter-monsoon,29.3,71.6,68.6,5.4,SW,1009.7,0.93,6177.0,No,4,12,57.4,54.9
2021,3,25,16,Thursday,No,No,Boralesgamuwa,Suburban,Main Road,4372,5.5,High,Inter-monsoon,30.4,98.0,44.0,7.9,SW,1008.3,3.81,20421.0,No,4,16,51.0,106.0
2021,3,25,17,Thursday,No,No,Hanwella,Suburban,Secondary Road,5227,6.03,Low,Inter-monsoon,27.3,89.8,129.3,12.2,NE,1008.1,3.4,20817.0,Yes,5,16,39.4,80.8
2021,3,25,23,Thursday,No,No,Koswatta,Suburban,Secondary Road,4325,3.34,Low,Inter-monsoon,28.4,74.6,51.7,18.5,SW,1011.9,1.91,10055.0,No,7,19,80.1,60.1
2021,3,26,3,Friday,No,No,Rajagiriya,Urban,Secondary Road,5716,5.28,Low,Inter-monsoon,28.9,82.6,88.6,12.7,N,1013.2,1.27,7959.0,No,8,13,88.4,72.2
2021,3,26,5,Friday,No,No,Colombo City,Commercial/Industrial,Main Road,7931,2.03,High,Inter-monsoon,31.3,74.7,25.2,11.6,W,1006.2,2.54,16149.0,No,10,9,112.0,117.1
2021,3,27,10,Saturday,Yes,No,Angoda,Suburban,Main Road,5570,3.12,High,Inter-monsoon,31.1,80.3,73.8,18.6,N,1014.9,1.62,12329.0,No,7,18,131.9,80.3
2021,3,27,15,Saturday,Yes,No,Wellampitiya,Commercial/Industrial,Main Road,7961,4.25,High,Inter-monsoon,28.2,76.9,45.3,11.1,NE,1008.9,2.37,15435.0,No,8,12,96.5,99.9
2021,3,28,17,Sunday,Yes,No,Battaramulla,Urban,Secondary Road,6334,3.35,High,Inter-monsoon,32.0,88.7,50.4,13.2,S,1011.5,3.05,21395.0,Yes,6,19,55.7,95.1
2021,3,29,16,Monday,No,No,Madiwela,Suburban,Secondary Road,5773,6.46,Low,Inter-monsoon,30.0,80.7,86.4,16.0,NW,1013.2,3.94,22084.0,No,7,17,72.5,109.2
2021,3,29,21,Monday,No,No,Nugegoda,Urban,Main Road,5262,5.98,Low,Inter-monsoon,29.5,84.9,76.2,13.2,NE,1008.7,2.51,17061.0,No,6,16,117.1,101.9
2021,3,30,0,Tuesday,No,No,Thalawathugoda,Suburban,Secondary Road,5525,3.9,Medium,Inter-monsoon,31.8,98.0,47.8,12.2,SW,1014.7,1.17,8384.0,No,5,19,71.4,55.0
2021,3,30,6,Tuesday,No,No,Kottawa,Suburban,Secondary Road,6696,4.77,Low,Inter-monsoon,30.4,84.2,98.2,13.0,E,1014.5,1.98,12964.0,No,7,22,35.0,74.0
2021,3,31,0,Wednesday,No,No,Kaduwela,Suburban,Main Road,5157,1.76,High,Inter-monsoon,30.8,87.4,41.2,8.4,NW,1009.3,1.1,8303.0,No,5,15,62.6,47.2
2021,3,31,5,Wednesday,No,No,Koswatta,Suburban,Main Road,4605,2.82,High,Inter-monsoon,31.1,88.5,69.1,16.4,S,1011.8,1.76,10780.0,No,6,13,62.0,57.5
2021,3,31,5,Wednesday,No,No,Madiwela,Suburban,Secondary Road,5196,4.23,High,Inter-monsoon,30.7,81.9,74.9,10.3,NW,1019.9,1.58,12848.0,No,5,22,87.8,75.5
2021,3,31,6,Wednesday,No,No,Athurugiriya,Suburban,Secondary Road,6253,3.29,High,Inter-monsoon,32.7,71.6,80.7,8.9,S,1008.8,1.98,11959.0,No,7,21,86.6,72.8
2021,3,31,17,Wednesday,No,Yes,Kaduwela,Suburban,Main Road,5970,2.72,Low,Inter-monsoon,28.4,83.7,94.6,8.4,E,1010.8,3.2,18512.0,Yes,6,20,102.4,88.5
2021,4,2,17,Friday,No,No,Padukka,Suburban,Main Road,5708,4.87,Medium,Inter-monsoon,30.1,80.7,113.0,8.5,NW,1014.6,3.31,18587.0,Yes,5,24,92.1,89.3
2021,4,3,14,Saturday,Yes,No,Nugegoda,Urban,Main Road,6745,5.06,Medium,Inter-monsoon,27.7,98.0,115.5,3.2,S,1011.0,2.34,13254.0,No,7,23,123.8,93.4
2021,4,3,15,Saturday,Yes,No,Hanwella,Suburban,Secondary Road,4554,5.12,Medium,Inter-monsoon,31.8,75.3,32.4,4.6,NW,1009.8,2.19,12261.0,No,6,19,38.7,61.2
2021,4,4,5,Sunday,Yes,No,Homagama,Suburban,Secondary Road,5448,6.67,Medium,Inter-monsoon,30.2,98.0,94.2,11.3,W,1014.4,1.84,8666.0,No,6,20,51.2,35.0
2021,4,4,15,Sunday,Yes,No,Homagama,Suburban,Secondary Road,6065,3.89,High,Inter-monsoon,31.2,84.3,120.5,12.2,N,1018.0,1.8,11956.0,No,5,19,97.8,63.9
2021,4,5,22,Monday,No,No,Homagama,Suburban,Main Road,6097,3.47,Low,Inter-monsoon,27.2,75.2,78.3,13.2,N,1013.5,2.44,13590.0,No,7,20,57.0,68.3
2021,4,6,13,Tuesday,No,No,Thalawathugoda,Suburban,Secondary Road,5449,3.81,Medium,Inter-monsoon,27.1,85.1,24.0,3.4,NE,1012.2,2.26,14857.0,No,8,17,63.6,89.1
2021,4,7,5,Wednesday,No,No,Kolonnawa,Commercial/Industrial,Main Road,7111,1.21,High,Inter-monsoon,29.4,89.9,78.2,14.2,N,1018.3,2.57,15167.0,No,9,15,119.7,97.0
2021,4,7,9,Wednesday,No,No,Kotikawatta,Urban,Main Road,6189,3.2,Medium,Inter-monsoon,31.4,86.2,106.9,5.4,W,1009.5,4.04,25541.0,Yes,7,20,57.7,120.2
2021,4,7,9,Wednesday,No,No,Madiwela,Suburban,Secondary Road,5040,6.24,High,Inter-monsoon,31.1,84.2,109.0,11.8,W,1005.0,3.89,21951.0,Yes,6,27,109.1,123.5
2021,4,7,12,Wednesday,No,Yes,Kesbewa,Suburban,Secondary Road,4889,2.14,High,Inter-monsoon,31.7,92.9,28.4,7.6,S,1004.1,2.14,13209.0,No,6,17,35.0,82.6
2021,4,7,12,Wednesday,No,No,Piliyandala,Suburban,Secondary Road,6916,6.68,Low,Inter-monsoon,28.7,86.8,59.9,5.2,S,1010.1,2.56,13957.0,No,7,30,101.6,85.3
2021,4,7,22,Wednesday,No,No,Kottawa,Suburban,Secondary Road,5934,4.27,Medium,Inter-monsoon,30.4,77.1,26.2,19.6,E,1011.3,2.75,17578.0,No,7,15,54.5,83.1
2021,4,7,23,Wednesday,No,No,Battaramulla,Urban,Secondary Road,6315,4.13,Medium,Inter-monsoon,27.6,95.4,34.1,16.7,NE,1012.0,2.21,11172.0,No,6,17,90.4,70.5
2021,4,8,12,Thursday,No,No,Godagama,Suburban,Secondary Road,4619,4.59,High,Inter-monsoon,30.9,83.7,33.8,9.2,N,1013.7,2.69,15003.0,No,6,26,58.3,109.1
2021,4,8,15,Thursday,No,No,Maharagama,Urban,Main Road,5892,3.16,Medium,Inter-monsoon,30.7,79.5,31.4,9.2,NE,1021.1,2.87,17008.0,No,7,15,48.5,92.7
2021,4,8,16,Thursday,No,No,Battaramulla,Urban,Secondary Road,7763,5.84,High,Inter-monsoon,29.4,78.0,48.6,12.1,NE,1012.9,4.57,24989.0,No,7,20,59.4,104.4
2021,4,8,16,Thursday,No,No,Kesbewa,Suburban,Secondary Road,6136,4.96,Medium,Inter-monsoon,30.2,86.1,23.0,22.1,W,1013.9,3.6,22174.0,No,4,25,70.9,144.0
2021,4,9,21,Friday,No,No,Wellampitiya,Commercial/Industrial,Main Road,6900,5.91,Medium,Inter-monsoon,26.6,80.8,60.3,11.9,S,1007.0,3.16,20210.0,No,8,17,92.8,122.0
2021,4,10,0,Saturday,Yes,No,Mulleriyawa,Suburban,Secondary Road,5524,5.12,High,Inter-monsoon,31.0,89.6,17.7,10.2,SE,1016.9,0.85,7366.0,No,8,22,35.0,57.9
2021,4,10,9,Saturday,Yes,No,Dehiwala-Mount Lavinia,Urban,Secondary Road,5201,2.66,High,Inter-monsoon,32.6,90.7,58.2,5.5,SE,1007.6,3.5,19580.0,Yes,7,15,105.0,121.9
2021,4,11,5,Sunday,Yes,No,Moratuwa,Urban,Highway,7356,2.68,Low,Inter-monsoon,30.5,83.8,155.8,11.3,SE,1007.7,2.03,11805.0,No,9,15,76.6,55.9
2021,4,11,12,Sunday,Yes,No,Hanwella,Suburban,Main Road,5494,6.39,Low,Inter-monsoon,29.4,80.4,36.8,9.9,E,1012.1,1.62,10177.0,No,5,17,52.6,54.5
2021,4,11,12,Sunday,Yes,No,Piliyandala,Suburban,Secondary Road,6338,6.66,High,Inter-monsoon,31.7,73.6,51.2,10.8,E,1001.3,2.05,10966.0,No,6,24,43.0,53.7
2021,4,12,3,Monday,No,No,Colombo City,Commercial/Industrial,Main Road,8321,1.72,High,Inter-monsoon,29.0,89.0,62.6,12.3,SW,1011.3,1.81,10068.0,No,10,6,135.0,107.1
2021,4,12,8,Monday,No,No,Kesbewa,Suburban,Secondary Road,6069,4.69,High,Inter-monsoon,30.6,85.6,40.4,5.5,S,1004.6,3.3,20600.0,Yes,6,16,35.0,98.6
2021,4,14,0,Wednesday,No,No,Kesbewa,Suburban,Secondary Road,5264,4.63,Medium,Inter-monsoon,29.2,71.7,53.3,12.0,S,1008.6,1.41,7185.0,No,6,20,65.3,41.0
2021,4,14,1,Wednesday,No,No,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,6448,5.36,Low,Inter-monsoon,31.3,73.0,25.9,8.4,SE,1008.5,1.39,7131.0,No,8,15,81.9,66.4
2021,4,15,8,Thursday,No,No,Angoda,Suburban,Secondary Road,5821,5.97,High,Inter-monsoon,28.2,76.5,104.3,13.1,NE,1013.2,3.79,21905.0,Yes,6,22,53.6,90.9
2021,4,15,9,Thursday,No,No,Kottawa,Suburban,Main Road,6076,5.49,Low,Inter-monsoon,29.8,75.5,81.2,10.5,SE,1020.7,3.57,22625.0,Yes,6,14,115.8,114.5
2021,4,15,13,Thursday,No,No,Madiwela,Suburban,Main Road,5425,7.57,Medium,Inter-monsoon,28.0,80.1,4.2,11.2,NE,1011.9,2.36,14225.0,No,6,18,76.9,100.4
2021,4,15,20,Thursday,No,No,Colombo City,Commercial/Industrial,Highway,6178,4.28,Low,Inter-monsoon,29.7,98.0,23.5,7.2,E,1016.0,3.24,21120.0,No,10,10,151.4,127.0
2021,4,15,22,Thursday,No,No,Peliyagoda,Commercial/Industrial,Main Road,7307,0.95,Low,Inter-monsoon,29.5,81.5,39.0,5.0,SW,1005.7,3.02,19651.0,No,7,14,147.0,200.9
2021,4,17,0,Saturday,Yes,No,Piliyandala,Suburban,Secondary Road,4603,4.16,Medium,Inter-monsoon,30.6,69.8,23.4,10.9,SE,1013.4,1.29,5922.0,No,4,15,77.0,56.9
2021,4,17,11,Saturday,Yes,No,Hanwella,Suburban,Secondary Road,4298,3.46,Low,Inter-monsoon,29.7,72.3,45.0,6.0,W,1016.8,2.22,10057.0,No,4,22,54.5,46.4
2021,4,17,11,Saturday,Yes,No,Mulleriyawa,Suburban,Secondary Road,5991,3.39,High,Inter-monsoon,31.4,71.0,108.8,15.9,W,1017.0,1.92,12501.0,No,6,17,110.4,60.1
2021,4,17,14,Saturday,Yes,No,Horana,Suburban,Main Road,4919,7.75,Low,Inter-monsoon,30.1,76.0,37.7,13.0,SE,1014.0,1.7,10769.0,No,5,25,69.4,66.4
2021,4,18,4,Sunday,Yes,No,Battaramulla,Urban,Secondary Road,7882,5.41,High,Inter-monsoon,29.1,73.8,72.1,5.8,N,1018.0,1.18,6584.0,No,6,15,98.8,58.9
2021,4,18,8,Sunday,Yes,No,Peliyagoda,Commercial/Industrial,Main Road,7952,4.3,Medium,Inter-monsoon,27.7,84.8,47.7,10.3,E,1008.1,3.99,22262.0,Yes,8,9,95.3,123.1
2021,4,18,15,Sunday,Yes,Yes,Mulleriyawa,Suburban,Main Road,6183,5.7,Low,Inter-monsoon,30.5,77.1,44.0,8.3,SE,1013.7,2.06,12774.0,No,7,11,74.9,85.0
2021,4,19,3,Monday,No,No,Malabe,Suburban,Main Road,6849,4.18,Low,Inter-monsoon,28.3,77.5,21.9,7.5,E,1011.3,1.58,7738.0,No,6,20,83.9,55.0
2021,4,19,14,Monday,No,No,Rajagiriya,Urban,Secondary Road,5884,5.38,Medium,Inter-monsoon,29.8,90.0,167.4,6.0,NW,1005.7,3.24,15461.0,No,8,7,176.8,105.5
2021,4,20,0,Tuesday,No,No,Padukka,Suburban,Secondary Road,4087,4.44,Medium,Inter-monsoon,32.3,83.2,61.0,15.2,SW,1013.9,1.28,7489.0,No,4,20,91.9,41.3
2021,4,20,1,Tuesday,No,No,Piliyandala,Suburban,Main Road,5424,4.3,High,Inter-monsoon,31.0,83.9,10.6,9.1,NW,1012.3,1.19,6832.0,No,8,20,94.1,72.4
2021,4,20,2,Tuesday,No,No,Peliyagoda,Commercial/Industrial,Main Road,6998,4.56,Low,Inter-monsoon,32.1,84.9,77.2,3.7,SE,1008.6,1.82,8730.0,No,9,5,132.4,115.5
2021,4,20,12,Tuesday,No,No,Kelaniya,Commercial/Industrial,Main Road,6702,4.26,High,Inter-monsoon,28.4,69.7,22.4,15.0,NW,1006.5,2.92,18957.0,No,9,14,158.6,135.5
2021,4,20,14,Tuesday,No,No,Wellampitiya,Commercial/Industrial,Main Road,8157,2.5,Medium,Inter-monsoon,30.5,85.7,90.4,4.1,NE,1010.6,3.25,19780.0,No,7,10,81.1,111.1
2021,4,20,16,Tuesday,No,No,Nugegoda,Urban,Secondary Road,5988,2.46,Low,Inter-monsoon,28.7,75.3,133.7,13.0,W,1015.7,4.35,24391.0,No,7,14,54.0,101.5
2021,4,21,16,Wednesday,No,No,Kelaniya,Commercial/Industrial,Highway,8191,4.05,Low,Inter-monsoon,29.3,86.9,91.1,15.3,SW,1015.6,4.87,27953.0,No,7,19,113.1,135.6
2021,4,21,18,Wednesday,No,No,Mahara,Urban,Secondary Road,6509,3.28,Low,Inter-monsoon,31.3,76.3,153.1,4.0,SE,1015.2,3.67,24719.0,Yes,6,19,75.4,102.3
2021,4,22,11,Thursday,No,No,Pannipitiya,Suburban,Main Road,5743,4.02,Low,Inter-monsoon,31.4,78.5,47.3,7.0,S,1010.9,2.54,14903.0,No,7,17,43.1,88.4
2021,4,22,12,Thursday,No,No,Battaramulla,Urban,Secondary Road,5382,1.79,Medium,Inter-monsoon,29.5,83.8,29.3,18.3,E,1020.2,2.7,14657.0,No,5,12,105.5,86.3
2021,4,22,19,Thursday,No,No,Peliyagoda,Commercial/Industrial,Main Road,7320,0.76,Low,Inter-monsoon,30.4,72.9,81.3,15.6,SW,1015.6,5.04,29998.0,Yes,9,14,106.5,127.6
2021,4,24,1,Saturday,Yes,No,Battaramulla,Urban,Main Road,5330,5.08,Medium,Inter-monsoon,30.5,81.6,100.0,10.3,E,1013.3,0.92,7507.0,No,8,17,92.7,72.8
2021,4,24,7,Saturday,Yes,Yes,Nugegoda,Urban,Secondary Road,5956,5.93,High,Inter-monsoon,31.2,82.8,123.8,7.1,NW,1019.9,3.13,19259.0,Yes,7,16,102.8,103.6
2021,4,26,13,Monday,No,No,Battaramulla,Urban,Main Road,4328,2.67,Low,Inter-monsoon,30.9,86.5,40.2,5.9,NE,1010.1,2.33,18582.0,No,7,11,53.5,81.3
2021,4,27,0,Tuesday,No,No,Kesbewa,Suburban,Secondary Road,5785,4.55,Medium,Inter-monsoon,30.7,84.6,51.6,9.4,N,1012.4,1.02,6897.0,No,5,25,47.3,35.0
2021,4,27,3,Tuesday,No,No,Piliyandala,Suburban,Secondary Road,4449,6.51,High,Inter-monsoon,29.5,91.8,86.8,10.8,N,1010.3,1.1,7827.0,No,5,17,77.1,44.9
2021,4,27,8,Tuesday,No,No,Dehiwala-Mount Lavinia,Urban,Main Road,6582,5.01,Low,Inter-monsoon,33.9,92.7,160.6,10.0,SW,1006.2,4.09,25975.0,Yes,6,14,100.1,121.6
2021,4,28,9,Wednesday,No,No,Pannipitiya,Suburban,Main Road,5275,5.79,Low,Inter-monsoon,29.0,78.2,67.3,6.4,N,1007.2,3.54,20910.0,Yes,7,23,122.6,127.6
